assessment_result,ia_success,max_size,first_size,first_status_held,sec_to_uc,aircraft_n_Fixed,aircraft_n_Rotary,aircraft_n_total,aircraft_hr_Fixed,aircraft_hr_Rotary,aircraft_hr_total,n_firefighters,n_non_firefighters,hr_firefighters,hr_non_firefighters,drop_amount_retardant,drop_amount_water,drop_amount_total,n_fire_past_1,n_fire_past_7,n_fire_past_30,response_time,general_cause,year,month,latitude,longitude,assessment_size,fire_spread_rate,fire_position_on_slope,temperature,relative_humidity,wind_direction,wind_speed,weather_conditions_over_fire,equipment_Transportation,equipment_Water_Delivery,equipment_Sustained_Action,equipment_Fire_Guard_Building,equipment_Crew_Gear,equipment_Base_Camp,equipment_WaterTruck_Transportation,wstation_dry_bulb_temperature,wstation_relative_humidity,wstation_wind_speed_kmh,wstation_wind_direction,wstation_precipitation,wstation_fine_fuel_moisture_code,wstation_duff_moisture_code,wstation_drought_code,wstation_build_up_index,wstation_initial_spread_index,wstation_fire_weather_index,wstation_daily_severity_rating,fuelgrid_C,fuelgrid_D,fuelgrid_M,fuelgrid_Nonfuel,fuelgrid_O,fuelgrid_S,fuelgrid_Unclassified,fuelgrid_Water,fuel_type2,grouped_fuel_type2,fbp_CFB,fbp_CFC,fbp_FD,fbp_HFI,fbp_RAZ,fbp_ROS,fbp_SFC,fbp_TFC,fbp_HFI_class,fuel_type,grouped_fuel_type,test_i
Immediate Action,1,0.1,0.1,FALSE,3420,0,1,1,0,2.4,2.4,3,1,10.5,3.5,0,0,0,43,185,304,1260,lightning,2014,7,59.868333,-116.893867,0.1,1,Flat,24,74,N,5,Cloudy,0,0,0,0,0,0,0,30.5,34.28,5,270,0,91.8,95.9,550.2,133.6,7.2,28.4,10.14,0,12,0,44,23,0,0,0,Vegetated Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,C2,C,0
Immediate Action,1,0.75,0.5,TRUE,0,0,1,1,0,1.7,1.7,3,1,9.75,3.25,0,0,0,43,185,304,60,lightning,2014,7,59.652217,-116.310333,0.5,0,Flat,22,72,CLM,0,Cloudy,0,0,0,0,0,0,0,30.5,34.28,5,270,0,91.8,95.9,550.2,133.6,7.2,28.4,10.14,0,3,0,9,66,0,0,0,O-1,O,0,0,S,1257.9790568915953,90,11.980752922777098,0.35,0.35,3,C2,C,0
Immediate Action,1,0.5,0.5,FALSE,10380,0,0,0,0,0,0,4,0,10,0,0,0,0,43,185,304,0,lightning,2014,7,59.383433,-116.047417,0.5,0.5,Flat,16,75,E,5,CB Wet,0,0,0,0,0,0,0,20,67.91,12,315,0,79.2,14.6,254.3,25.5,1.9,3.6,0.26,22,0,3,47,9,0,0,0,C-2,C,0,0,S,328.10756929716206,134.99999999999994,0.8606178908399695,1.2708217076335182,1.2708217076335182,2,C2,C,0
Immediate Action,1,0.3,0.3,FALSE,4860,0,1,1,0,3.3,3.3,3,1,13.5,4.5,0,0,0,43,185,304,360,lightning,2014,7,59.268,-115.668033,0.3,2,Flat,20,69,N,6,CB Wet,0,0,0,0,0,0,0,25.5,41,19,315,0,90.2,40,331.3,61.4,11.6,27.3,9.49,23,0,0,53,1,0,0,0,Vegetated Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,C2,C,0
Immediate Action,1,3.34,2,FALSE,4860,0,0,0,0,0,0,11,1,46,4,0,0,0,43,185,304,3360,lightning,2014,7,59.395317,-118.08615,2,3,Flat,18,65,E,18,CB Wet,0,0,0,0,0,0,0,27,53.64,9,360,2.4,80,45.2,447.3,72.1,1.8,7,0.84,45,0,33,0,2,0,0,0,C-1,C,0,0,S,0.22303406100631487,180,0.004416446783742127,0.1683359737873067,0.1683359737873067,1,C2,C,0
Immediate Action,1,0.3,0.3,FALSE,6120,0,0,0,0,0,0,4,0,4,0,0,0,0,43,185,304,120,lightning,2014,7,59.206117,-116.211817,0.3,1,Flat,25,35,NW,10,Clear,0,0,0,0,0,0,0,20,67.91,12,315,0,79.2,14.6,254.3,25.5,1.9,3.6,0.26,30,0,4,25,14,0,0,8,Vegetated Non-Fuel,Nonfuel,0,0,"NA",0,0,0,0,0,1,C2,C,1
Immediate Action,1,0.5,0.5,FALSE,5760,5,0,5,3.4,0,3.4,5,0,5.75,0,0,0,0,43,185,304,0,lightning,2014,7,59.243417,-116.14035,0.5,1,Flat,26,32,NW,8,Clear,0,0,0,0,0,0,0,20,67.91,12,315,0,79.2,14.6,254.3,25.5,1.9,3.6,0.26,39,0,31,0,8,0,0,1,M-1/M-2 (50 PC),M,0,0,S,166.93150982003436,134.99999999999994,0.6080720759939161,0.9150862011830789,0.9150862011830789,2,C2,C,0
Immediate Action,1,2.5,0.3,FALSE,7140,7,2,9,18,4,22,11,1,21,1.5,7955,43640,51595,43,185,304,4920,lightning,2014,7,59.235033,-117.951733,0.3,0.5,Bottom,19,80,S,7,Cloudy,0,0,0,0,0,0,0,27,53.64,9,360,2.4,80,45.2,447.3,72.1,1.8,7,0.84,49,3,0,0,27,0,0,0,O-1,O,0,0,S,202.5337317883259,180,1.9288926836983418,0.35,0.35,2,C2,C,1
Immediate Action,1,0.5,0.05,FALSE,6180,2,0,2,2.3,0,2.3,2,1,4.75,5,3977.5,21820,25797.5,43,185,304,4680,lightning,2014,7,59.250783,-117.87065,0.05,0.2,Bottom,19,80,S,7,Cloudy,0,0,0,0,0,0,0,27,53.64,9,360,2.4,80,45.2,447.3,72.1,1.8,7,0.84,54,0,0,0,20,0,0,5,Water,Water,0,0,"NA",0,0,0,0,0,1,C2,C,0
Immediate Action,1,0.5,0.5,FALSE,3960,5,1,6,2.8,1.9,4.699999999999999,7,0,18.25,0,0,0,0,43,185,304,60,lightning,2014,7,58.875033,-116.987983,0.5,0,Flat,22,45,CLM,0,Cloudy,0,0,0,0,0,0,0,24,61,6,225,0.01,88,61.4,470,92.6,4.4,16.9,4.06,69,0,10,0,0,0,0,0,C-2,C,0.6002978360622881,0.48023826884983056,I,5385.434070927407,45,4.778862655194842,3.276188353618032,3.7564266224678624,5,C2,C,0
Immediate Action,1,0.01,0.01,FALSE,4560,2,1,3,2.8,1.3,4.1,12,1,22,2.75,1512.5,0,1512.5,43,185,304,0,lightning,2014,7,54.57845,-118.530133,0.01,1,Middle 1/3,19,60,NW,10,Cloudy,0,0,0,0,0,0,0,21,54.55,0,0,0.01,86.4,11.9,190.5,20.5,2.6,4.2,0.35,23,0,15,7,34,0,0,0,M-1/M-2 (60 PC),M,0,0,S,243.53431342685369,180,0.9926960808644768,0.8177538527695705,0.8177538527695705,2,M2,M,0
Immediate Action,1,12.5,8,FALSE,6540,2,1,3,2.5,1.2,3.7,18,2,165.5,11.5,0,0,0,6,176,308,2400,lightning,2014,7,57.843,-114.595033,8,3,Flat,25,40,E,15,Clear,0,0,0,0,0,0,0,23.1,44,18,45,7.61,73.4,37.3,412.2,60.9,1.8,6.1,0.66,58,4,0,0,0,0,0,16,C-2,C,0.034802668539377635,0.027842134831502108,S,911.9986380990141,225,1.1941291474383062,2.517942353263079,2.545784488094581,3,C2,C,0
Immediate Action,1,2.34,1,FALSE,6420,5,2,7,17,5.6,22.6,19,4,85.75,11,9828,9828,19656,6,176,308,1800,lightning,2014,7,57.41315,-116.44895,1,3,Flat,25,42,SW,10,CB Dry,0,0,0,0,0,0,0,18.5,43.6,19,360,11.2,66.7,30.8,275.6,48.1,1.5,4.3,0.36,26,12,30,0,6,0,0,6,M-1/M-2 (60 PC),M,0,0,S,295.1378340920283,180,0.6051198686995329,1.6257816528500981,1.6257816528500981,2,C2,C,0
Immediate Action,1,0.3,0.3,TRUE,0,0,1,1,0,4.5,4.5,6,1,22.5,5.75,0,0,0,6,176,308,4080,lightning,2014,7,58.028767,-116.167317,0.3,0.5,Flat,23,48,SW,20,Clear,0,0,0,0,0,0,0,18.5,55.37,30,360,15.21,64.4,9.8,117.7,16.2,2.3,3.2,0.21,0,71,0,0,8,0,0,0,D-1/D-2,D,0,0,S,25.99390198128022,180,0.22515370462464376,0.3848319532740969,0.3848319532740969,2,O1b,O,1
Immediate Action,1,0.02,0.02,TRUE,0,0,0,0,0,0,0,9,1,28,4.75,0,0,0,8,114,315,300,lightning,2014,7,54.89615,-119.91115,0.02,0,Flat,20,38,W,10,Cloudy,0,0,0,0,0,0,0,19.6,38,16,45,0,89.5,60.2,331,82.8,9,26.7,9.11,13,0,3,4,57,0,0,0,O-1,O,0,0,S,1656.124785561436,225,15.77261700534701,0.35,0.35,3,M2,M,0
Immediate Action,1,2.7,1,FALSE,9060,5,2,7,7.8,9,16.8,30,2,274.5,5.5,0,136375,136375,8,114,315,1380,lightning,2014,7,55.923,-113.3545,1,1,Flat,25,55,SW,6,Cloudy,0,0,0,0,0,0,0,19.5,52.02,11,45,0,83.8,19.4,235,32.2,3.1,6.9,0.82,50,3,10,3,11,0,0,0,C-2,C,0.04796687723336557,0.03837350178669246,S,962.4553453817874,225,2.0231494105370733,1.5473642929094988,1.5857377946961912,3,S1,S,1
Immediate Action,1,7,7,FALSE,6780,4,2,6,6.7,6.5,13.2,9,4,54,11.25,30665.13,0,30665.13,8,114,315,2040,lightning,2014,7,57.732167,-114.487783,7,7,Flat,29,28,E,3,Clear,0,0,0,0,0,0,0,23.9,35,16,45,0,88.2,41.1,420.2,66.1,7.4,20.8,5.85,56,0,0,0,21,0,0,0,C-2,C,0.8439890889885882,0.6751912711908705,I,9081.834547132215,225,9.071285024576964,2.6620185884657896,3.33720985965666,5,C2,C,1
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,6,1,6,3,0,0,0,8,114,315,1740,lightning,2014,7,57.098533,-116.573383,0.01,0,Flat,23,35,W,12,CB Dry,0,0,0,0,0,0,0,20.5,36.68,14,45,0,85.1,34,283,52.3,4.3,12.2,2.26,49,0,29,0,2,0,0,1,C-1,C,0,0,S,50.34395404600109,225,0.1519229681514706,1.1045938754041684,1.1045938754041684,2,C2,C,0
Immediate Action,1,0.8,0.5,FALSE,16500,6,1,7,10.7,3.4,14.1,14,2,88,11.5,14941.39,0,14941.39,8,114,315,89460,lightning,2014,7,54.818867,-119.8892,0.5,2,Flat,23,30,W,3,Clear,6,0,0,3,0,0,0,19.6,38,16,45,0,89.5,60.2,331,82.8,9,26.7,9.11,7,4,30,12,26,0,0,0,O-1,O,0,0,S,1656.124785561436,225,15.77261700534701,0.35,0.35,3,M2,M,0
Immediate Action,1,1,1,FALSE,2160,0,1,1,0,0.9,0.9,5,2,15,3.5,0,0,0,5,108,316,660,lightning,2014,7,57.186082999999996,-115.197467,1,0.5,Flat,16,100,E,5,CB Wet,0,0,0,0,0,0,0,23,44,13,90,0,88.9,23.7,402.7,41.3,7,15.6,3.51,49,0,0,0,30,0,0,0,C-2,C,0.7310544243266304,0.5848435394613043,I,5313.742934517212,270,7.155796377378859,1.890419242523937,2.4752627819852413,5,C2,C,0
Immediate Action,1,0.01,0.01,FALSE,7920,0,1,1,0,1.2,1.2,4,1,14,0.5,0,0,0,5,108,316,780,lightning,2014,7,57.198717,-115.240883,0.01,0.5,Flat,17,65,NE,15,CB Wet,0,0,0,0,0,0,0,23,44,13,90,0,88.9,23.7,402.7,41.3,7,15.6,3.51,51,2,0,0,25,0,0,0,C-4,C,0.5843398883503419,0.7012078660204103,I,4101.774712005111,270,7.939066639183483,1.0209822848808257,1.7221901509012358,5,C2,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,89,319,5100,other,2014,7,57.135248,-111.604873,0.01,0,Bottom,23.6,70,W,5,Cloudy,0,0,0,0,0,0,0,20.5,49.89,15,135,0.01,87.4,24.4,198.5,37.4,6.3,13.6,2.76,3,7,11,13,8,0,0,36,M-1/M-2 (20 PC),M,0,0,S,638.6773751119323,315,2.25450805726498,0.9442967288788986,0.9442967288788986,3,O1b,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,1.3,1.3,5,2,10,2.5,0,0,0,5,89,319,300,lightning,2014,7,56.344467,-115.9138,0.01,0.1,Flat,24,83,N,3,Cloudy,0,0,0,0,0,0,0,22,54.81,12,135,0.2,88.6,32.2,262.6,49.2,6.4,16,3.67,13,0,27,0,30,0,0,9,M-1/M-2 (50 PC),M,0,0,S,1970.3947606553163,315,4.3056924583668446,1.5254184080785385,1.5254184080785385,3,C2,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,0.3,0.3,4,1,2,0.5,0,0,0,5,89,319,1200,other,2014,7,54.812,-115.453333,0.01,0,Flat,26,35,SW,10,Clear,0,0,0,0,0,0,0,20.5,40.69,16,135,0,88.4,15.9,135,24.6,7.6,12.6,2.4,51,1,4,19,3,0,0,0,O-1,O,0,0,S,1345.616395102095,315,12.815394239067572,0.35,0.35,3,O1b,O,0
Immediate Action,1,0.1,0.1,FALSE,4320,3,1,4,4.8,3.8,8.6,9,0,46,0,3977.76,0,3977.76,5,89,319,1200,lightning,2014,7,56.289633,-119.18695,0.1,3,Upper 1/3,27,40,W,5,Clear,0,0,0,0,0,0,0,22,54.81,2,90,0,88.8,71.9,359.1,95.8,4,16.1,3.72,9,7,41,2,20,0,0,0,M-1/M-2 (55 PC),M,0,0,S,1907.7582646694334,270,2.6560501818402935,2.3942296945454142,2.3942296945454142,3,C2,C,0
Immediate Action,1,0.1,0.1,TRUE,0,0,0,0,0,0,0,3,1,16.5,5.5,0,0,0,5,89,319,3840,lightning,2014,7,59.49535,-119.572517,0.1,2,Flat,23,37,SE,3,CB Dry,0,0,0,0,0,0,0,22,48.98,8,90,0,83.6,30,318.5,48.5,2.6,7.6,0.97,70,4,0,0,4,0,0,0,C-2,C,0.13704968408320117,0.10963974726656095,I,1275.1765069088717,270,1.8915370032378271,2.1375213439978373,2.2471610912643984,3,C2,C,1
Immediate Action,0,4211,25,FALSE,627540,18,5,23,85.3,17.4,102.69999999999999,23,38,87.13,238.5,525050,320515,845565,1,73,317,1440,lightning,2014,7,57.264667,-115.757833,25,25,Flat,24,45,SW,18,Clear,8,4,0,12,0,1,0,24,54.26,18,45,0,86.2,18.9,271.3,32.2,6.2,12.3,2.3,73,0,0,0,6,0,0,0,C-2,C,0.5587791254899004,0.44702330039192034,I,3211.0817603457226,225,5.3668634440815035,1.5473642929094988,1.9943875933014192,4,C2,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,4,0,8,0,0,0,0,9,77,324,180,lightning,2014,7,55.775317,-111.023557,0.01,0,Flat,25,35,SW,3,Clear,0,0,0,0,0,0,0,22,72.35,0,0,0.01,73.1,7.9,162.5,14.1,0.7,0.5,0.01,0,52,15,0,10,0,0,0,D-1/D-2,D,0,0,S,3.370668112550229,180,0.03293515038441213,0.34114191810355615,0.34114191810355615,1,M2,M,0
Immediate Action,1,0.7,0.3,FALSE,3660,3,4,7,3.1,5.6,8.7,17,2,62.35,6,7955.52,0,7955.52,9,77,324,540,lightning,2014,7,52.802933,-116.248233,0.3,1,Flat,21.2,70,CLM,0,Cloudy,0,0,0,0,0,0,0,22,42.83,13,225,0,89.1,25.4,99.8,31,7.3,13.8,2.82,60,7,9,0,2,0,0,0,C-2,C,0.6253776400838791,0.5003021120671033,I,3936.4685796555495,45,6.561798849656576,1.4993876426518953,1.9996897547189985,4,C2,C,0
Immediate Action,1,0.2,0.2,TRUE,0,0,1,1,0,4.9,4.9,7,0,56,0,0,0,0,9,77,324,2520,lightning,2014,7,57.7107,-114.74325,0.2,0.5,Flat,24,55,SW,17,Clear,0,0,0,0,0,0,0,28.1,37,16,45,2.79,85.5,44.2,453.5,71.1,5.1,16.3,3.82,77,3,0,0,0,0,0,0,C-2,C,0.6492248000228311,0.5193798400182649,I,5509.84468386348,225,5.545267168346789,2.792660570054006,3.312040410072271,5,C2,C,0
Immediate Action,1,0.14,0.1,FALSE,5700,0,1,1,0,1.7,1.7,4,2,9,6.5,0,0,0,9,77,324,1620,lightning,2014,7,57.558567,-112.547183,0.1,1,Flat,27,37,S,4,Clear,0,0,0,0,0,0,0,25.5,44.11,18,45,5.4,77.4,14.8,111.2,22.2,2.2,3.8,0.29,50,13,0,0,13,0,0,3,C-3,C,0,0,S,6.144765883142606,225,0.05848685048507788,0.35020782917750937,0.35020782917750937,1,C2,C,0
Immediate Action,1,0.01,0.01,FALSE,2760,0,1,1,0,4.5,4.5,4,1,5,2,0,0,0,9,77,324,1860,lightning,2014,7,56.28405,-112.57925,0.01,1,Middle 1/3,25,57,W,3,Clear,0,0,0,0,0,0,0,22.3,69,7,360,3.3,68.1,31.7,309,50.4,0.8,2.2,0.11,15,20,29,0,0,0,0,15,M-1/M-2 (70 PC),M,0,0,S,147.79114538845508,180,0.2720769574854419,1.8106537056568264,1.8106537056568264,2,C2,C,1
Immediate Action,1,0.1,0.01,FALSE,360,6,1,7,4,2.8,6.8,11,0,73,0,11734.75,0,11734.75,1,35,322,4440,lightning,2014,7,54.429783,-117.654217,0.01,0.1,Flat,13,60,W,15,Rainshowers,0,0,0,0,0,0,0,23,41.13,15,135,0,91,32.5,302.9,51.3,10.5,23.4,7.2,50,2,13,0,14,0,0,0,O-1,O,0,0,S,1992.4769413511651,315,18.975970870011096,0.35,0.35,3,C2,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,1.1,1.1,3,1,3.75,1.25,0,0,0,4,33,320,1800,other,2014,7,55.128767,-114.18175,0.01,0,Flat,25,35,SW,20,Clear,0,0,0,0,0,0,0,20,67.47,5,315,9.8,50.3,12.2,265.7,21.9,0.2,0.2,0,12,8,0,0,56,0,0,1,O-1,O,0,0,S,9.672943509658204,134.99999999999994,0.09212327152055431,0.35,0.35,1,O1b,O,0
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,0.4,0.4,4,3,10.5,6,0,0,0,4,33,320,3360,other,2014,7,55.045333,-118.68605,0.01,0,Flat,22,68,W,2,Clear,0,0,0,0,0,0,0,22.5,52.13,5,45,0,86.4,31.9,373.7,52.5,3.3,9.7,1.51,15,20,24,6,16,0,0,0,O-1,O,0,0,S,458.2318927999376,225,4.36411326476131,0.35,0.35,2,O1b,O,0
Immediate Action,1,2,0.5,FALSE,9180,2,3,5,3.3,12.8,16.1,15,5,98.5,23.75,23277.75,0,23277.75,9,33,323,2040,lightning,2014,7,56.963011,-110.559339,0.5,3,Lower 1/3,26,38,W,5,Clear,0,0,0,0,0,0,0,20.5,33.49,5,315,0,84.3,12.5,202,21.6,2.5,4.2,0.34,46,16,18,0,1,0,0,0,C-2,C,0,0,S,373.00546573069124,134.99999999999994,1.1305655513651829,1.0997606913940223,1.0997606913940223,2,C2,C,0
Immediate Action,1,5.4,0.7,FALSE,7140,7,3,10,15.7,6.699999999999999,22.4,16,1,87.39,1,11365,430945,442310,9,33,323,780,lightning,2014,7,56.37725,-114.311417,0.7,13,Flat,27,30,SE,10,Clear,0,0,0,0,0,0,0,22,39.74,10,270,0,89.5,53.4,353.7,77.5,6.6,20.8,5.88,70,3,5,0,2,0,0,0,C-2,C,0.8022936258252567,0.6418349006602053,I,8706.243216247816,90,8.081267563785374,2.9492862312371173,3.5911211318973226,5,C2,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,0,1,0,2.25,0,0,0,9,33,323,3300,other,2014,7,53.565917,-115.8438,0.01,0,Lower 1/3,27,49,E,2,Clear,0,0,0,0,0,0,0,26.5,29.73,7,45,0,90.9,26.6,225.5,41,6.9,15.3,3.42,0,0,0,2,76,0,0,0,O-1,O,0,0,S,1192.671932879889,225,11.3587803131418,0.35,0.35,3,O1b,O,0
Immediate Action,1,3.1,3,FALSE,44400,0,1,1,0,2.4,2.4,10,3,30,9.5,0,0,0,6,34,318,2640,lightning,2014,7,57.871233,-115.119783,3,5,Flat,26,71,S,10,CB Wet,0,0,0,0,0,0,0,26.5,62.66,10,315,0,85.9,28,270.5,44.5,4,10.3,1.68,57,0,0,0,21,0,0,0,C-2,C,0.35347956148813775,0.2827836491905102,I,2325.644822939375,134.99999999999994,3.391800996036657,2.0027718473897305,2.2855554965802405,4,C2,C,0
Immediate Action,1,2,0.5,FALSE,14460,2,3,5,4.800000000000001,10.6,15.4,29,6,304,27.5,0,0,0,6,34,318,1800,lightning,2014,7,55.250783,-111.951517,0.5,10,Flat,28,44,SW,1,Clear,0,0,0,0,0,0,0,22,45.2,3,315,0,87.4,17.6,209.1,29,3.4,7,0.85,6,9,10,22,23,0,0,11,C-2,C,0,0,S,924.1196224520635,134.99999999999994,2.172445689176564,1.4179405068001776,1.4179405068001776,3,C2,C,1
Immediate Action,1,0.1,0.1,FALSE,4320,0,3,3,0,5.2,5.2,11,1,60,11.5,0,0,0,6,34,318,720,lightning,2014,7,52.63675,-115.52665,0.1,1,Flat,28.4,46,E,2,Clear,0,0,0,0,0,0,0,22,65.74,9,315,0,87.2,36,154.3,45.4,4.5,11.5,2.06,54,0,8,10,6,0,0,0,C-3,C,0,0,S,212.66699718517208,134.99999999999994,0.6002702362541196,1.1809514245466226,1.1809514245466226,2,C2,C,0
Immediate Action,1,0.04,0.01,TRUE,0,0,1,1,0,0.6,0.6,3,3,12.75,9.5,0,0,0,13,46,321,9600,lightning,2014,7,56.856283,-110.72585,0.01,1,Flat,27,35,SW,25,Clear,0,0,0,0,0,0,0,26,52.71,14,360,0,87.9,31.1,270.2,48.3,6.5,15.9,3.63,63,0,16,0,0,0,0,0,C-2,C,0.7165295472116926,0.5732236377693541,I,5586.750417328678,180,6.886628287794869,2.1309300660250186,2.704153703794373,5,C2,C,0
Immediate Action,1,0.01,0.01,FALSE,3540,0,2,2,0,4.5,4.5,4,0,21,0,0,0,0,13,46,321,1680,lightning,2014,7,50.610683,-115.086333,0.01,0,Flat,19,58,CLM,0,Cloudy,0,0,0,0,0,0,0,22,39.74,6,180,0,91.4,51.4,223.5,65.2,7,19.8,5.39,77,0,0,0,2,0,0,0,C-3,C,0,0,S,1240.5425217101654,0,2.1210576262684273,1.9495659560692047,1.9495659560692047,3,C3,C,0
Immediate Action,1,0.5,0.5,FALSE,4260,4,3,7,2.3,6.2,8.5,30,3,145.5,9,0,0,0,13,46,321,60,lightning,2014,7,54.894767,-119.906617,0.5,2,Flat,28,30,W,5,Clear,10,1,0,4,0,0,0,29.7,21,7,90,0,94.7,101,411.2,125.2,11.8,38.7,17.54,32,0,0,4,42,0,0,0,O-1,O,0,0,S,2284.6308010963858,270,21.75838858187034,0.35,0.35,4,S1,S,1
Immediate Action,0,419,1,FALSE,349903,5,3,8,10.6,6,16.6,21,8,113.3,61.25,32843.5,0,32843.5,13,46,321,1560,lightning,2014,7,54.06746,-118.29377,1,5,Bottom,31,18,NE,20,Clear,10,2,0,0,0,1,0,24.5,48.7,10,45,0.6,88.2,42,299.6,62.2,5.5,16,3.69,55,1,7,0,14,0,0,0,C-2,C,0.6496671395126665,0.5197337116101333,I,5480.731419850906,225,5.942125270362601,2.554773119128818,3.074506830738951,5,C2,C,1
Immediate Action,0,40,5,FALSE,234480,9,3,12,31.7,4.2,35.9,17,2,66.23,6.75,77046.31999999999,0,77046.31999999999,13,46,321,60,lightning,2014,7,54.356217,-119.957433,5,5,Lower 1/3,25,45,S,5,Clear,0,0,0,0,0,0,0,23.5,27.89,12,90,0,92.8,59.6,248.5,74.5,11.6,30.1,11.27,51,12,6,2,4,0,0,3,C-3,C,0.1463162813369311,0.16826372353747074,I,5494.76148821008,270,7.458840481034522,2.2873286267666297,2.4555923503041006,5,C3,C,0
Immediate Action,1,3.2,3,FALSE,50580,2,1,3,4.1,2.3,6.3999999999999995,16,8,46,26.5,11355,0,11355,13,46,321,240,lightning,2014,7,59.27614,-110.166326,3,1,Flat,24,40,SE,25,CB Dry,0,0,0,0,0,0,0,28,54.58,10,360,0,89.5,16.5,317.9,29.2,6.6,12.3,2.32,78,1,0,0,0,0,0,0,C-3,C,0,0,S,239.27600591645583,180,1.3891661172431236,0.5741478117613757,0.5741478117613757,2,C2,C,1
Immediate Action,1,13.1,5,FALSE,5100,5,2,7,14.5,9.5,24,20,10,117.25,29.75,9828,19656,29484,13,46,321,1620,lightning,2014,7,59.93805,-119.204,5,2,Flat,29,38,NW,9,Clear,0,0,0,0,0,0,0,27.5,37,4,315,0,90.8,25.6,269.4,41.4,5.9,13.6,2.76,39,16,0,0,5,0,0,20,C-2,C,0.615256658416228,0.49220532673298245,I,4058.5179415182934,134.99999999999994,5.66943318363531,1.893993204972746,2.3861985317057286,5,C2,C,1
Immediate Action,0,4173.06,1000,FALSE,844740,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46,321,540,lightning,2014,7,54.6599,-119.9646,1000,65,Flat,26,33,SW,13,Cloudy,0,0,0,0,0,0,0,29.7,21,7,90,0,94.7,101,411.2,125.2,11.8,38.7,17.54,50,0,25,0,5,0,0,0,C-2,C,0.9842863165578395,0.7874290532462717,C,26210.82660820405,270,18.982815879225345,3.8151242551363533,4.602553308382625,6,C3,C,0
Immediate Action,1,0.01,0.01,TRUE,0,0,1,1,0,0.8,0.8,17,0,20.25,0,0,0,0,13,46,321,2400,other,2014,7,55.065833,-117.48075,0.01,0.1,Flat,29,41,W,7,Cloudy,0,1,0,0,0,0,0,25.5,49.93,8,45,0,88.9,29.4,376,49.2,5.5,14.2,2.98,3,39,8,17,6,0,0,3,D-1/D-2,D,0,0,S,284.64581430273944,225,1.0656521328933535,0.8903650184915323,0.8903650184915323,2,O1a,O,1
Immediate Action,1,0.01,0.01,TRUE,0,0,0,0,0,0,0,9,0,18,0,0,0,0,9,46,320,4620,other,2014,7,52.862033,-115.525167,0.01,0,Flat,20,100,CLM,0,Rainshowers,0,0,0,0,0,0,0,25,46.34,8,135,0,88.6,39.4,242.4,56,5.3,14.7,3.17,66,0,0,0,13,0,0,0,C-3,C,0,0,S,474.0202897083697,315,0.9891936361319312,1.5973289502142478,1.5973289502142478,2,C3,C,1
Immediate Action,1,0.05,0.01,TRUE,0,0,1,1,0,0.5,0.5,5,2,9,1.5,0,0,0,9,46,320,13500,lightning,2014,7,57.180117,-115.636317,0.01,0,Flat,20,75,CLM,0,Clear,0,0,0,0,0,0,0,26.5,58,13,315,0,88.9,29.2,344.4,48.2,7,16.9,4.06,14,0,62,0,1,0,0,0,M-1/M-2 (80 PC),M,0.3914841885972805,0.2505498807022596,I,4407.460344982863,134.99999999999994,6.902378889558212,1.8779241886510305,2.12847406935329,5,M2,M,1
Immediate Action,0,6.2,0.1,FALSE,76980,7,5,12,29.4,10.6,40,16,1,59,4.25,115268,0,115268,9,46,320,1320,lightning,2014,7,53.87198,-119.01871,0.1,0,Middle 1/3,30,20,N,15,Clear,0,0,0,0,0,0,0,25,26,14,90,0,92.2,74.5,268.5,88,11.9,33.3,13.46,78,0,0,0,0,0,0,0,C-3,C,0.4298145689095424,0.49428675424597374,I,7889.317582626608,270,8.144711329707683,2.734523231873677,3.228809986119651,5,C2,C,0
Immediate Action,1,1.5,0.7,FALSE,5220,5,2,7,8.1,5,13.1,12,3,56.18,12.75,0,87280,87280,9,46,320,840,lightning,2014,7,56.284817,-113.3347,0.7,5,Flat,24,44,NW,7,Clear,0,0,0,0,0,0,0,19.5,66.93,16,135,0.01,86.4,39.7,263.1,57.7,5.7,15.9,3.66,61,0,16,0,0,0,0,0,C-2,C,0.6674829296508156,0.5339863437206525,I,5419.507495794398,315,6.105343605728569,2.4249011739337405,2.958887517654393,5,C2,C,1
